,agreement_id,entity_type,entity_named,entity_affiliated_org,entity_affiliated_org_abr,NER,entity_overall_description,NCA_status
1102,1581, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1103,1581, ORG ,Kachin Independence Organisation (KIO),Kachin Independence Organisation (KIO),KIO,SpaCy,EAO,
1104,1581, ORG , Monitoring Committees, Monitoring Committees,,SpaCy,Peace Committee,
1105,1581, GPE , Myitkyina, Myitkyina,,SpaCy,Location,
1106,1581, ORG ,Kachin Independence Organisation (KIO),Kachin Independence Organisation (KIO),KIO,SpaCy,EAO,
1107,1581, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1108,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1109,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1110,1582, GPE , Rangoon, Rangoon,,SpaCy,Location,
1111,1582, GPE , Taunggyi, Taunggyi,,SpaCy,,
1112,1582, ORG , Tachilek, Tachilek,,SpaCy,Location,
1113,1582, ORG , Mandalay, Mandalay,,SpaCy,Location,
1114,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1115,1582, LOC , Eastern Shan, Eastern Shan,,SpaCy,Location,
1116,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1117,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1118,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1119,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1120,1582, ORG , NGOS, NGOS,,SpaCy,International NGOs and Intergovernmental Organizations,
1121,1582, ORG ,United Nations,United Nations,UN,SpaCy,United Nations,
1122,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1123,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1124,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1125,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1126,1582, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1127,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1128,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1129,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1130,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1131,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1132,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy,,
1133,1599, ORG , National Reconciliation , National Reconciliation ,,SpaCy,Peace Talks,
1134,1599, ORG , Deed Commitment Peace National Reconciliation, Deed Commitment Peace National Reconciliation,,SpaCy,Peace Talks,
1135,1599, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1136,1599, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1137,1599, ORG , Panglong, Panglong,,SpaCy,Location,
1138,1599, ORG , Political Dialogue, Political Dialogue,,SpaCy,Political Dialogue,
1139,1599, ORG , Nationwide Ceasefire Agreement, Nationwide Ceasefire Agreement,,SpaCy,Peace Talks,
1140,1599, ORG , Political Dialogue, Political Dialogue,,SpaCy,Political Dialogue,
1141,1599, ORG , Nationwide Ceasefire Agreement, Nationwide Ceasefire Agreement,,SpaCy,Peace Talks,
1142,1599, ORG , General Elections, General Elections,,SpaCy,,
1143,1599, ORG , Political Dialogue, Political Dialogue,,SpaCy,Political Dialogue,
1144,1599, ORG , Deed Commitment Peace National Reconciliation, Deed Commitment Peace National Reconciliation,,SpaCy,Peace Talks,
1145,1603, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy,EAO,Non-Signatory
1146,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy,United Nations,
1147,1603, PERSON , Mongnai, Mongnai,,SpaCy,Location,
1148,1603, PERSON , Mongpan, Mongpan,,SpaCy,Location,
1149,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy,United Nations,
1150,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy,United Nations,
1151,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy,United Nations,
1152,1603, ORG , CCDAC, CCDAC,,SpaCy,International NGOs and Intergovernmental Organizations,
1153,1603, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy,EAO,Non-Signatory
1154,1603, ORG , CCDAC - UNODC, CCDAC - UNODC,,SpaCy,International NGOs and Intergovernmental Organizations,
1155,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy,United Nations,
1156,1603, ORG ,United Nations,United Nations,UN,SpaCy,United Nations,
1157,1603, ORG , Central Committee Drug Abuse Control, Central Committee Drug Abuse Control,,SpaCy,International NGOs and Intergovernmental Organizations,
1158,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy,United Nations,
1159,1841, ORG , Genuine, Genuine,,SpaCy,,
1160,1841, ORG , Formation Union Armed Forces, Formation Union Armed Forces,,SpaCy,Military,
1161,1841, ORG , Achieving, Achieving,,SpaCy,,
1162,1841, ORG , Aims & Objectives, Aims & Objectives,,SpaCy,,
1163,1841, ORG , Federal Union, Federal Union,,SpaCy,,
1164,1841, GPE , Panlong, Panlong,,SpaCy,Location,
1165,1841, PERSON , Pyidaungsu Accord, Pyidaungsu Accord,,SpaCy,Law,
1166,1841, ORG , Nationalities, Nationalities,UNA,SpaCy,,
1167,1841, PERSON , Pyidaungsu Accord, Pyidaungsu Accord,,SpaCy,Law,
1168,1841, ORG , Illegal Association, Illegal Association,,SpaCy,,
1169,1841, ORG , “ Common Agreement, “ Common Agreement,,SpaCy,Peace Talks,
1170,1841, PERSON ,U Twan Zaw,Arakan National Council,,SpaCy,Political Party,NCA-S
1171,1841, ORG ,Arakan Army,Arakan Army,AA,SpaCy,EAO,Non-Signatory
1172,1841, ORG ,U Tun Mrat Naing,Arakan Army,AA,SpaCy,EAO,Non-Signatory
1173,1841, PERSON ,Pu Zin Cun,Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1174,1841, ORG ,Arakan Army,Arakan Army,AA,SpaCy,EAO,Non-Signatory
1175,1841, PERSON ,Gen. Saw Mo Shay,Democratic Karen Benevolent/Buddhist Army (DKBA),DKBA,SpaCy,EAO,NCA-S
1176,1841, PERSON ,Koon Abel Tweed,Karenni National Progressive Party (KNPP),KNPP,SpaCy,EAO,Non-Signatory
1177,1841, ORG ,Democratic Karen Benevolent/Buddhist Army (DKBA),Democratic Karen Benevolent/Buddhist Army (DKBA),DKBA,SpaCy,EAO,NCA-S
1178,1841, PERSON ,Col. Saw Kyaw Dah,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1179,1841, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1180,1841, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1181,1841, PERSON ,Kya Khunsa,Lahu Democratic Union,LDU,SpaCy,EAO,NCA-S
1182,1841, ORG ,Lahu Democratic Union,Lahu Democratic Union,LDU,SpaCy,EAO,NCA-S
1183,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1184,2369, PERSON , Panglong, Panglong,,SpaCy,Location,
1185,2369, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1186,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1187,2369, PERSON , Century Panglong, Century Panglong,,SpaCy,Location,
1188,2369, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U,SpaCy,Peace Committee,
1189,2369, ORG ,Union Peace Dialogue Joint Committee (UPDJC),Union Peace Dialogue Joint Committee (UPDJC),UPDJC,SpaCy,Peace Committee,
1190,2369, ORG , Nationwide Ceasefire Agreement, Nationwide Ceasefire Agreement,,SpaCy,Peace Talks,
1191,2369, PERSON , Century Panglong, Century Panglong,,SpaCy,Location,
1192,2369, ORG , Nationwide Ceasefire Agreement Section 20, Nationwide Ceasefire Agreement Section 20,,SpaCy,Peace Talks,
1193,2369, PERSON ,Dr. Tin Myo Win,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1194,2369, ORG ,Government of the Republic of the Union of Myanmar,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1195,2369, PERSON ,Dr. May Win Myint,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1196,2369, ORG ,Hluttaw,Hluttaw,Hluttaw,SpaCy,Government,
1197,2369, ORG ,Tatmadaw,Tatmadaw,Tatmadaw,SpaCy,Military,
1198,2369, PERSON , Lian Hmung Sakhong,Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1199,2369, ORG ,Ethnic Armed Organizations (EAO),Ethnic Armed Organizations (EAO),EAO,SpaCy,EAO,
1200,2369, ORG ,U Thu Wai,Political Parties Group,,SpaCy,Political Party,
1201,2369, ORG , Political Parties Group  Page, Political Parties Group  Page,,SpaCy,Political Party,
1202,2369, ORG ,U Kyaw Win,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1203,2369, ORG ,Government of the Republic of the Union of Myanmar,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1204,2369, ORG ,Ethnic Armed Organizations (EAO),Political Parties Group,,SpaCy,Political Party,
1205,2369, ORG , Political Parties Group  Union, Political Parties Group  Union,,SpaCy,Political Party,
1206,2369, PERSON , III Addendum, III Addendum,,SpaCy,,
1207,2369, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1208,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1209,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1210,2369, ORG , Panglong, Panglong,,SpaCy,Location,
1211,2369, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1212,2369, ORG , NCA, NCA,,SpaCy,Peace Talks,
1213,2369, ORG ,Union Peace Dialogue Joint Committee (UPDJC),Union Peace Dialogue Joint Committee (UPDJC),UPDJC,SpaCy,Peace Committee,
1214,2369, ORG ,Joint Monitoring Committee (JMC),Joint Monitoring Committee (JMC),JMC,SpaCy,Peace Committee,
1215,2369, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1216,2369, ORG , NCA, NCA,,SpaCy,Peace Talks,
1217,2369, GPE ,Hluttaw,Hluttaw,Hluttaw,SpaCy,Government,
1218,2369, PERSON ,Tatmadaw,Tatmadaw,Tatmadaw,SpaCy,Military,
1219,2369, ORG , NCA - S, NCA - S,,SpaCy,EAO,
1220,2369, ORG , NCA, NCA,,SpaCy,Peace Talks,
1221,2369, ORG , NCA, NCA,,SpaCy,Peace Talks,
1222,2369, ORG , NCA, NCA,,SpaCy,Peace Talks,
1223,2369, ORG , NCA, NCA,,SpaCy,Peace Talks,
1224,2369, ORG , NCA, NCA,,SpaCy,Peace Talks,
1225,2369, ORG ,Union Peace Dialogue Joint Committee (UPDJC),Union Peace Dialogue Joint Committee (UPDJC),UPDJC,SpaCy,Peace Committee,
1226,2369, ORG ,Union Peace Dialogue Joint Committee (UPDJC),Union Peace Dialogue Joint Committee (UPDJC),UPDJC,SpaCy,Peace Committee,
1227,2369, PERSON , III Addendum, III Addendum,,SpaCy,,
1228,2369, ORG , State, State,RSLP,SpaCy,,
1229,2369, ORG , Establishment Union, Establishment Union,,SpaCy,Law,
1230,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1231,2369, ORG , Implementing Union, Implementing Union,,SpaCy,Peace Committee,
1232,2369, ORG , NCA, NCA,,SpaCy,Peace Talks,
1233,2369, PERSON , III Addendum, III Addendum,,SpaCy,,
1234,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1235,2369, PERSON , Panglong, Panglong,,SpaCy,Location,
1236,2369, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1237,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1238,2369, ORG , Constitutional Tribunal, Constitutional Tribunal,,SpaCy,Law,
1239,769, GPE , Lashio, Lashio,,SpaCy,Location,
1240,769, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1241,769, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1242,769, ORG , State, State,RSLP,SpaCy,,
1243,769, ORG , State, State,RSLP,SpaCy,,
1244,769, ORG , State, State,RSLP,SpaCy,,
1245,770, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy,EAO,Non-Signatory
1246,770, GPE , Kengtung, Kengtung,,SpaCy,Location,
1247,770, GPE , Special Region, Special Region,,SpaCy,,
1248,770, GPE , Special Region, Special Region,,SpaCy,,
1249,770, GPE , Special Region, Special Region,,SpaCy,,
1250,770, GPE , Special Region, Special Region,,SpaCy,,
1251,770, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1252,770, GPE , Special Region, Special Region,,SpaCy,,
1253,770, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1254,770, ORG , State, State,RSLP,SpaCy,,
1255,770, ORG , State, State,RSLP,SpaCy,,
1256,770, GPE , Special Region, Special Region,,SpaCy,,
1257,770, ORG , State, State,RSLP,SpaCy,,
1258,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1259,771, ORG , Chinland Guardian, Chinland Guardian,,SpaCy,Civil Society,
1260,771, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1261,771, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1262,771, ORG , Ethnic Affairs, Ethnic Affairs,,SpaCy,,
1263,771, ORG , Internal Peace Committee, Internal Peace Committee,,SpaCy,Peace Committee,
1264,771, ORG , People ’s Parliament, People ’s Parliament,,SpaCy,Government,
1265,771, ORG , National Parliament, National Parliament,,SpaCy,Government,
1266,771, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1267,771, PERSON ,U Aung Min,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1268,771, ORG ,U Thein Sein,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1269,771, PERSON ,Pu Zing Cung,Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1270,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1271,771, ORG ,Dr. Sui Khar,Dr. Sui Khar,,SpaCy,,
1272,771, PERSON ,Dr. Sui Khar,Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1273,771, GPE , Thailand, Thailand,,SpaCy,Country,
1274,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1275,771, ORG , Central Executive Committee ’s, Central Executive Committee ’s,,SpaCy,Government Group,
1276,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1277,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1278,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1279,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1280,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1281,771, ORG , Liaison Office, Liaison Office,,SpaCy,,
1282,771, GPE , Thantlang, Thantlang,,SpaCy,Location,
1283,771, ORG , Liaison Offices, Liaison Offices,,SpaCy,,
1284,771, GPE , Tedim, Tedim,,SpaCy,Location,
1285,771, GPE , Matupi, Matupi,,SpaCy,Location,
1286,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1287,771, GPE , Thantlang Township :, Thantlang Township :,,SpaCy,Location,
1288,771, GPE , Tlangpi Village Tract, Tlangpi Village Tract,,SpaCy,Location,
1289,771, GPE , Dawn Village Tract, Dawn Village Tract,,SpaCy,Location,
1290,771, PERSON , Zang Tlang Village Tract, Zang Tlang Village Tract,,SpaCy,Location,
1291,771, GPE , Tedim Township ’s, Tedim Township ’s,,SpaCy,Location,
1292,771, PERSON , Bukphir Village, Bukphir Village,,SpaCy,Location,
1293,771, ORG , Paletwa Township ’s Kung Pin, Paletwa Township ’s Kung Pin,,SpaCy,Location,
1294,771, GPE , Para, Para,,SpaCy,,
1295,771, GPE , Pathiantlang Village, Pathiantlang Village,,SpaCy,Location,
1296,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1297,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1298,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1299,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1300,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1301,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1302,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1303,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1304,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1305,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1306,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1307,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1308,771, ORG , Non - Governmental Organizations, Non - Governmental Organizations,,SpaCy,,
1309,771, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1310,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1311,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1312,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1313,771, LOC , Special Economic Zone, Special Economic Zone,,SpaCy,,
1314,771, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1315,771, ORG , State, State,RSLP,SpaCy,,
1316,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1317,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1318,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1319,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1320,771, LOC , Chin State, Chin State,,SpaCy,Location,
1321,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1322,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1323,771, GPE , Chin State, Chin State,,SpaCy,Location,
1324,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1325,771, ORG ,Chin National Front (CNF),Chin National Front (CNF),CNF,SpaCy,EAO,NCA-S
1326,771, PERSON , Railway, Railway,,SpaCy,,
1327,771, PERSON ,U Aung Min,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1328,771, ORG , Environment Forestry, Environment Forestry,,SpaCy,,
1329,771, PERSON ,U Win Htun,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1330,771, PERSON ,U Hung Ngai,Chin State Government,,SpaCy,Government Group,
1331,771, ORG , Peace Tranquillity Committee, Peace Tranquillity Committee,,SpaCy,Peace Committee,
1332,773, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy,EAO,Non-Signatory
1333,773, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy,EAO,Non-Signatory
1334,773, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy,EAO,Non-Signatory
1335,773, GPE , Taunggyi, Taunggyi,,SpaCy,,
1336,773, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy,Country,
1337,773, ORG , Panglong, Panglong,,SpaCy,Location,
1338,773, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy,EAO,Non-Signatory
1339,774, ORG ,New Mon State Party (NMSP),New Mon State Party (NMSP),NMSP,SpaCy,EAO,NCA-S
1340,774, ORG ,New Mon State Party (NMSP),New Mon State Party (NMSP),NMSP,SpaCy,EAO,NCA-S
1341,774, ORG ,New Mon State Party (NMSP),New Mon State Party (NMSP),NMSP,SpaCy,EAO,NCA-S
1342,774, ORG , Formation Union, Formation Union,,SpaCy,,
1343,775, ORG , State, State,RSLP,SpaCy,,
1344,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1345,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1346,775, PERSON ,Tatmadaw,Tatmadaw,Tatmadaw,SpaCy,Military,
1347,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1348,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1349,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1350,775, PERSON , Mela, Mela,,SpaCy,Location,
1351,775, PERSON , Liaison, Liaison,,SpaCy,,
1352,775, GPE , Phayathonzu, Phayathonzu,,SpaCy,Location,
1353,775, PERSON , Kawkareik, Kawkareik,,SpaCy,Location,
1354,775, GPE , Mawtaung, Mawtaung,,SpaCy,Location,
1355,775, GPE , Kawthoung, Kawthoung,,SpaCy,Location,
1356,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1357,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1358,775, ORG , State, State,RSLP,SpaCy,,
1359,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1360,775, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy,EAO,NCA-S
1361,776, ORG , Rakhine State Government Peace - Making Group, Rakhine State Government Peace - Making Group,,SpaCy,,
1362,776, ORG ,Rakhine State Liberation Party (RSLP),Rakhine State Liberation Party (RSLP),RSLP,SpaCy,EAO,
1363,776, GPE , Sittway, Sittway,,SpaCy,Location,
1364,776, PERSON ,Tatmadaw,Tatmadaw,Tatmadaw,SpaCy,Military,
1365,776, ORG ,Rakhine State Liberation Party (RSLP),Rakhine State Liberation Party (RSLP),RSLP,SpaCy,EAO,
1366,776, ORG ,Rakhine State Liberation Party (RSLP),Rakhine State Liberation Party (RSLP),RSLP,SpaCy,EAO,
1367,776, PERSON , Kyauktaw , Kyauktaw ,,SpaCy,Location,
1368,776, ORG ,Rakhine State Liberation Party (RSLP),Rakhine State Liberation Party (RSLP),RSLP,SpaCy,EAO,
1369,776, ORG , Peace Making Group, Peace Making Group,,SpaCy,Peace Committee,
1370,776, ORG ,Government of the Republic of the Union of Myanmar,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1371,776, ORG ,Rakhine State Liberation Party (RSLP),Rakhine State Liberation Party (RSLP),RSLP,SpaCy,EAO,
1372,776, ORG , Rakhine State Peace Discussion Group,Rakhine State Liberation Party (RSLP),RSLP,SpaCy,EAO,
1373,776, ORG , State Security, State Security,,SpaCy,Military,
1374,776, PERSON ,Htein Lin,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy,Government,
1375,776, ORG ,Rakhine State Liberation Party (RSLP),Rakhine State Liberation Party (RSLP),RSLP,SpaCy,EAO,
1376,776, ORG ,Dr. Sui Khar,Dr. Sui Khar,,SpaCy,,
0,1544,PERSON,Maj. Gen. Min Naung,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,manual,Government,
1,1544,PERSON,Lt. Col Khine Myo Chit,Arakan Liberation Party,ALP,manual,EAO,
2,1544,PERSON,Padoh Saw Ta Doh Moo,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,manual,EAO,NCA-S
3,1550,PERSON,Khu Oo Re,Karenni National Progressive Party (KNPP),KNPP,manual,EAO,Non-Signatory
4,1562,PERSON,U Tun Tun Oo,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,manual,Government,
5,1562,PERSON,Lt-Col Zaw Naing Oo,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,manual,Government,
6,1562,PERSON,Sao Hsay Pein Pha,SSPP/SSA,SSPP/SSA,manual,EAO,Non-Signatory
7,1580,PERSON,U Aung Min,Union Peacemaking Working Committee (UPWC),UPWC,manual,Peace Committee,
8,1841,PERSON,Khaing Thuka,Arakan Liberation Party,ALP,manual,EAO,
9,1841,PERSON,Saw Mutu Say Po,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,manual,EAO,NCA-S
