,agreement_id,entity_type,entity_named,entity_affiliated_org,entity_affiliated_org_abr,NER
895,1557, ORG ,U Win Tun,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
896,1557, ORG , State, State,RSLP,SpaCy
897,1557, ORG ,U Ohn Myint,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
898,1557, ORG , Formation Union, Formation Union,,SpaCy
899,1557, ORG ,New Mon State Party (NMSP),New Mon State Party (NMSP),NMSP,SpaCy
900,1557, GPE , Mon State, Mon State,NMSP,SpaCy
901,1557, ORG ,New Mon State Party (NMSP),New Mon State Party (NMSP),NMSP,SpaCy
902,1557, ORG , Remark, Remark,,SpaCy
903,1557, ORG , U Nai Talanyi,New Mon State Party (NMSP),NMSP,SpaCy
904,1557, PERSON ,U Aung Min,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
905,1557, PERSON , U Nai Rawsa,New Mon State Party (NMSP),NMSP,SpaCy
906,1558, ORG ,National Socialist Council of Nagaland (NSCN),National Socialist Council of Nagaland (NSCN),NSCN,SpaCy
907,1558, PERSON , Kyi Naing, Kyi Naing,,SpaCy
908,1558, PERSON ,National Socialist Council of Nagaland (NSCN),National Socialist Council of Nagaland (NSCN),NSCN,SpaCy
909,1558, ORG ,National Socialist Council of Nagaland (NSCN),National Socialist Council of Nagaland (NSCN),NSCN,SpaCy
910,1558, PERSON ,Y Wantin Naga,National Socialist Council of Nagaland (NSCN),NSCN,SpaCy
911,1558, ORG , Station Hall, Station Hall,,SpaCy
912,1558, GPE , Khamti, Khamti,,SpaCy
913,1558, GPE , Sagaing Region, Sagaing Region,,SpaCy
914,1558, PERSON ,Tatmadaw,Tatmadaw,Tatmadaw,SpaCy
915,1558, ORG ,National Socialist Council of Nagaland (NSCN),National Socialist Council of Nagaland (NSCN),NSCN,SpaCy
916,1558, ORG ,National Socialist Council of Nagaland (NSCN),National Socialist Council of Nagaland (NSCN),NSCN,SpaCy
917,1558, GPE , Khamti, Khamti,,SpaCy
918,1558, ORG ,National Socialist Council of Nagaland (NSCN),National Socialist Council of Nagaland (NSCN),NSCN,SpaCy
919,1558, ORG ,National Socialist Council of Nagaland (NSCN),National Socialist Council of Nagaland (NSCN),NSCN,SpaCy
920,1559, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
921,1559, ORG , Group, Group,,SpaCy
922,1559, GPE , Taunggyi, Taunggyi,,SpaCy
923,1559, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
924,1559, PERSON , Liaison, Liaison,,SpaCy
925,1559, GPE , Taunggyi, Taunggyi,,SpaCy
926,1559, GPE , Kengtung, Kengtung,,SpaCy
927,1559, PERSON , Kholam, Kholam,,SpaCy
928,1559, ORG , Tachilek, Tachilek,,SpaCy
929,1559, GPE , Mongton, Mongton,,SpaCy
930,1559, ORG ,Government of the Republic of the Union of Myanmar,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
931,1560, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
932,1560, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U,SpaCy
933,1560, GPE , Taunggyi, Taunggyi,,SpaCy
934,1560, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
935,1560, GPE , Homain, Homain,,SpaCy
936,1560, ORG , Mong Hta, Mong Hta,,SpaCy
937,1560, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
938,1560, GPE , Homain, Homain,,SpaCy
939,1560, ORG , Mong Hta, Mong Hta,,SpaCy
940,1560, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
941,1560, GPE , Taunggyi, Taunggyi,,SpaCy
942,1560, GPE , Kholam, Kholam,,SpaCy
943,1560, GPE , Kengtung, Kengtung,,SpaCy
944,1560, PERSON , Mong Hsat, Mong Hsat,,SpaCy
945,1560, PERSON , Tachileik, Tachileik,,SpaCy
946,1560, ORG , Muse, Muse,,SpaCy
947,1560, ORG , Nanhkan, Nanhkan,,SpaCy
948,1560, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
949,1561, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
950,1561, ORG , Union Peacemaking Work, Union Peacemaking Work,,SpaCy
951,1561, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
952,1561, GPE , Kengtung, Kengtung,,SpaCy
953,1561, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
954,1561, ORG , Shan Herald, Shan Herald,,SpaCy
955,1561, ORG ,Union Peacemaking Working Committee (UPWC),Union Peacemaking Working Committee (UPWC),UPWC,SpaCy
956,1561, PERSON , Shan, Shan,RCSS,SpaCy
957,1561, ORG , Tai Freedom, Tai Freedom,,SpaCy
958,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
959,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
960,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
961,1562, GPE , Taunggyi, Taunggyi,,SpaCy
962,1562, LOC , South, South,,SpaCy
963,1562, PERSON , Taungtha Township, Taungtha Township,,SpaCy
964,1562, PERSON ,U Aung Thaung,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
965,1562, PERSON , Myitkyina Township, Myitkyina Township,,SpaCy
966,1562, PERSON ,U Thein Zaw,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
967,1562, ORG ,U Ohn Myint,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
968,1562, PERSON ,U Win Tun,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
969,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
970,1562, PERSON ,U Sao Aung Myat,Shan State Government,,SpaCy
971,1562, PERSON , Kayan Township, Kayan Township,,SpaCy
972,1562, PERSON ,U Maung Maung Thein,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
973,1562, ORG ,Maj. Gen. Aung Kyaw Zaw,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
974,1562, ORG ,Maj-Gen Mya Tun Oo,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
975,1562, PERSON ,Maj-Gen Zaw Win,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
976,1562, PERSON ,U Soe Tint,U Soe Tint,,SpaCy
977,1562, PERSON ,Col Aung Thu.,Shan State Government,,SpaCy
978,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
979,1562, ORG , State Army, State Army,,SpaCy
980,1562, ORG , Party Central Committee, Party Central Committee,,SpaCy
981,1562, PERSON ,General Sao Khay Tai,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
982,1562, PERSON ,Sao Khin Min,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
983,1562, GPE ,Sao Khun Hsai,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
984,1562, GPE ,Sao Khay Maung,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
985,1562, GPE ,Sao Kyaw Hla,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
986,1562, GPE ,Sao Htin Mein,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
987,1562, PERSON ,Sao Laung Khay,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
988,1562, GPE , Sao Naw Leik,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
989,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Government,,SpaCy
990,1562, PERSON ,Col Aung Thu.,Shan State Government,,SpaCy
991,1562, PERSON , Grade, Grade,,SpaCy
992,1562, ORG , North - East Command, North - East Command,,SpaCy
993,1562, ORG , General Staff, General Staff,,SpaCy
994,1562, PERSON , Grade, Grade,,SpaCy
995,1562, ORG ,Maj-Gen Mya Tun Oo,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
996,1562, ORG , Department Progress Border Areas National Races, Department Progress Border Areas National Races,,SpaCy
997,1562, ORG , State Advocate General, State Advocate General,,SpaCy
998,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
999,1562, GPE ,Sao Khay Maung,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1000,1562, GPE , Sao Kyaw,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1001,1562, PERSON ,Sao Htin Mein,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1002,1562, PERSON ,Tatmadaw,Tatmadaw,Tatmadaw,SpaCy
1003,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1004,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1005,1562, GPE , Wanhai, Wanhai,,SpaCy
1006,1562, GPE , Taunggyi, Taunggyi,,SpaCy
1007,1562, GPE , Lashio, Lashio,,SpaCy
1008,1562, GPE , Kholan, Kholan,,SpaCy
1009,1562, PERSON ,U Aung Thaung,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
1010,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1011,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1012,1562, PERSON ,General Sao Khay Tai,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1013,1562, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1014,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1015,1562, GPE , Taunggyi, Taunggyi,,SpaCy
1016,1562, ORG , Panglong, Panglong,,SpaCy
1017,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1018,1562, PERSON ,U Aung Thaung,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
1019,1562, PERSON ,U Thein Zaw,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
1020,1562, ORG , Sky Net TV, Sky Net TV,,SpaCy
1021,1562, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1022,1562, PERSON ,General Sao Khay Tai,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1023,1562, GPE ,Sao Khun Hsai,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1024,1563, ORG , UWSA Government, UWSA Government,,SpaCy
1025,1563, ORG , Group, Group,,SpaCy
1026,1563, PERSON ,U Aung Thaung,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
1027,1563, ORG , Peacemaking Group, Peacemaking Group,,SpaCy
1028,1563, ORG , U Shauk Min Lyan,Wa Special Region (2) Peacemaking Group,,SpaCy
1029,1563, GPE , Pansang, Pansang,,SpaCy
1030,1563, GPE , Lashio, Lashio,,SpaCy
1031,1563, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1032,1563, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1033,1563, ORG , State, State,RSLP,SpaCy
1034,1563, ORG , State, State,RSLP,SpaCy
1035,1564, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1036,1564, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1037,1564, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1038,1564, GPE , Rangoon, Rangoon,,SpaCy
1039,1564, PERSON ,U Aung Min,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
1040,1564, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1041,1564, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1042,1564, PERSON ,General Secretary Naw Zipporah Sein,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1043,1564, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1044,1564, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1045,1564, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1046,1564, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1047,1564, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1048,1578, PERSON , Kalo Htoo Baw,Kalo Htoo Baw faction of Democratic Karen Benevolent Army (DKBA-5),DKBA-5,SpaCy
1049,1578, PERSON , Taungtha Township Pyithu Hluttaw Representative, Taungtha Township Pyithu Hluttaw Representative,,SpaCy
1050,1578, PERSON ,U Aung Thaung,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
1051,1578, PERSON , Kalo Htoo Baw,Kalo Htoo Baw faction of Democratic Karen Benevolent Army (DKBA-5),DKBA-5,SpaCy
1052,1578, PERSON ,U Saw Lah Pwe,Kalo Htoo Baw faction of Democratic Karen Benevolent Army (DKBA-5),DKBA-5,SpaCy
1053,1578, ORG , Kayin State Peace Making Group, Kayin State Peace Making Group,,SpaCy
1054,1578, PERSON , Kalo Htoo Baw,Kalo Htoo Baw faction of Democratic Karen Benevolent Army (DKBA-5),DKBA-5,SpaCy
1055,1578, GPE , Karen State, Karen State,,SpaCy
1056,1578, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1057,1578, ORG , Non - disintegration, Non - disintegration,,SpaCy
1058,1578, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1059,1578, ORG , National Solidarity Perpetuation Sovereignty, National Solidarity Perpetuation Sovereignty,,SpaCy
1060,1578, PERSON , Kalo Htoo Baw,Kalo Htoo Baw faction of Democratic Karen Benevolent Army (DKBA-5),DKBA-5,SpaCy
1061,1578, GPE , Sukali, Sukali,,SpaCy
1062,1579, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1063,1579, ORG ,Government of the Republic of the Union of Myanmar,Government of the Republic of the Union of Myanmar,Gov. of Myanmar,SpaCy
1064,1579, ORG , National Liberation Organization Myanmar Government, National Liberation Organization Myanmar Government,,SpaCy
1065,1579, GPE , Taunggyi, Taunggyi,,SpaCy
1066,1579, ORG , Hsihseng, Hsihseng,,SpaCy
1067,1579, ORG , Maukmai, Maukmai,,SpaCy
1068,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1069,1580, ORG ,Union Peacemaking Working Committee (UPWC),Union Peacemaking Working Committee (UPWC),UPWC,SpaCy
1070,1580, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1071,1580, GPE , Yangon, Yangon,,SpaCy
1072,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1073,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1074,1580, ORG , Liaison Office Economic, Liaison Office Economic,,SpaCy
1075,1580, GPE , Taunggyi, Taunggyi,,SpaCy
1076,1580, GPE , Hsee, Hsee,,SpaCy
1077,1580, ORG , Mauk Mae, Mauk Mae,,SpaCy
1078,1580, GPE , Tha Htone, Tha Htone,,SpaCy
1079,1580, ORG ,Union Peacemaking Working Committee (UPWC),Union Peacemaking Working Committee (UPWC),UPWC,SpaCy
1080,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1081,1580, ORG , Anti - Narcotics Development , Anti - Narcotics Development ,,SpaCy
1082,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1083,1580, PERSON , Ka Du Gyi, Ka Du Gyi,,SpaCy
1084,1580, PERSON , Mae Aww, Mae Aww,,SpaCy
1085,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1086,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1087,1580, ORG , State, State,RSLP,SpaCy
1088,1580, ORG , healthcare, healthcare,,SpaCy
1089,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1090,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1091,1580, ORG ,Union Peacemaking Working Committee (UPWC),Union Peacemaking Working Committee (UPWC),UPWC,SpaCy
1092,1580, ORG , Remark, Remark,,SpaCy
1093,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1094,1580, ORG ,United Nationalities Federal Council (UNFC),United Nationalities Federal Council (UNFC),UNFC,SpaCy
1095,1580, ORG ,Pa-O National Liberation Organisation (PNLO),Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1096,1580, PERSON ,U Khun Okkar,Pa-O National Liberation Organisation (PNLO),PNLO,SpaCy
1097,1580, ORG ,U Khun Myint Htun,U Khun Myint Htun,,SpaCy
1098,1580, PERSON ,U Khin Mg Soe,Union Peacemaking Working Committee (UPWC),UPWC,SpaCy
1099,1581, ORG ,Kachin Independence Organisation (KIO),Kachin Independence Organisation (KIO),KIO,SpaCy
1100,1581, GPE , Myitkyina City, Myitkyina City,,SpaCy
1101,1581, ORG , Kachin State, Kachin State,,SpaCy
1102,1581, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1103,1581, ORG ,Kachin Independence Organisation (KIO),Kachin Independence Organisation (KIO),KIO,SpaCy
1104,1581, ORG , Monitoring Committees, Monitoring Committees,,SpaCy
1105,1581, GPE , Myitkyina, Myitkyina,,SpaCy
1106,1581, ORG ,Kachin Independence Organisation (KIO),Kachin Independence Organisation (KIO),KIO,SpaCy
1107,1581, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1108,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1109,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1110,1582, GPE , Rangoon, Rangoon,,SpaCy
1111,1582, GPE , Taunggyi, Taunggyi,,SpaCy
1112,1582, ORG , Tachilek, Tachilek,,SpaCy
1113,1582, ORG , Mandalay, Mandalay,,SpaCy
1114,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1115,1582, LOC , Eastern Shan, Eastern Shan,,SpaCy
1116,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1117,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1118,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1119,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1120,1582, ORG , NGOS, NGOS,,SpaCy
1121,1582, ORG ,United Nations,United Nations,UN,SpaCy
1122,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1123,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1124,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1125,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1126,1582, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1127,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1128,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1129,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1130,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1131,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1132,1582, ORG ,National Democratic Alliance Army (NDAA),National Democratic Alliance Army (NDAA),,SpaCy
1133,1599, ORG , National Reconciliation , National Reconciliation ,,SpaCy
1134,1599, ORG , Deed Commitment Peace National Reconciliation, Deed Commitment Peace National Reconciliation,,SpaCy
1135,1599, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1136,1599, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1137,1599, ORG , Panglong, Panglong,,SpaCy
1138,1599, ORG , Political Dialogue, Political Dialogue,,SpaCy
1139,1599, ORG , Nationwide Ceasefire Agreement, Nationwide Ceasefire Agreement,,SpaCy
1140,1599, ORG , Political Dialogue, Political Dialogue,,SpaCy
1141,1599, ORG , Nationwide Ceasefire Agreement, Nationwide Ceasefire Agreement,,SpaCy
1142,1599, ORG , General Elections, General Elections,,SpaCy
1143,1599, ORG , Political Dialogue, Political Dialogue,,SpaCy
1144,1599, ORG , Deed Commitment Peace National Reconciliation, Deed Commitment Peace National Reconciliation,,SpaCy
1145,1603, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1146,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy
1147,1603, PERSON , Mongnai, Mongnai,,SpaCy
1148,1603, PERSON , Mongpan, Mongpan,,SpaCy
1149,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy
1150,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy
1151,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy
1152,1603, ORG , CCDAC, CCDAC,,SpaCy
1153,1603, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA,SpaCy
1154,1603, ORG , CCDAC - UNODC, CCDAC - UNODC,,SpaCy
1155,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy
1156,1603, ORG ,United Nations,United Nations,UN,SpaCy
1157,1603, ORG , Central Committee Drug Abuse Control, Central Committee Drug Abuse Control,,SpaCy
1158,1603, ORG ,United Nations Office on Drugs and Crime (UNODC),United Nations Office on Drugs and Crime (UNODC),UNODC,SpaCy
1159,1841, ORG , Genuine, Genuine,,SpaCy
1160,1841, ORG , Formation Union Armed Forces, Formation Union Armed Forces,,SpaCy
1161,1841, ORG , Achieving, Achieving,,SpaCy
1162,1841, ORG , Aims & Objectives, Aims & Objectives,,SpaCy
1163,1841, ORG , Federal Union, Federal Union,,SpaCy
1164,1841, GPE , Panlong, Panlong,,SpaCy
1165,1841, PERSON , Pyidaungsu Accord, Pyidaungsu Accord,,SpaCy
1166,1841, ORG , Nationalities, Nationalities,UNA,SpaCy
1167,1841, PERSON , Pyidaungsu Accord, Pyidaungsu Accord,,SpaCy
1168,1841, ORG , Illegal Association, Illegal Association,,SpaCy
1169,1841, ORG , “ Common Agreement, “ Common Agreement,,SpaCy
1170,1841, PERSON ,U Twan Zaw,Arakan National Council,,SpaCy
1171,1841, ORG ,Arakan Army,Arakan Army,AA,SpaCy
1172,1841, ORG ,U Tun Mrat Naing,Arakan Army,AA,SpaCy
1173,1841, PERSON ,Pu Zin Cun,Chin National Front (CNF),CNF,SpaCy
1174,1841, ORG ,Arakan Army,Arakan Army,AA,SpaCy
1175,1841, PERSON ,Gen. Saw Mo Shay,Democratic Karen Benevolent/Buddhist Army (DKBA),DKBA,SpaCy
1176,1841, PERSON ,Koon Abel Tweed,Karenni National Progressive Party (KNPP),KNPP,SpaCy
1177,1841, ORG ,Democratic Karen Benevolent/Buddhist Army (DKBA),Democratic Karen Benevolent/Buddhist Army (DKBA),DKBA,SpaCy
1178,1841, PERSON ,Col. Saw Kyaw Dah,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1179,1841, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1180,1841, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA,SpaCy
1181,1841, PERSON ,Kya Khunsa,Lahu Democratic Union,LDU,SpaCy
1182,1841, ORG ,Lahu Democratic Union,Lahu Democratic Union,LDU,SpaCy
1183,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1184,2369, PERSON , Panglong, Panglong,,SpaCy
1185,2369, GPE ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1186,2369, ORG ,Myanmar (Burma),Myanmar (Burma),,SpaCy
1187,2369, PERSON , Century Panglong, Century Panglong,,SpaCy
1188,2369, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U,SpaCy
